STATION,DATE,TMAX,TMIN,TOBS
USC00186350,9/15/78,69,59,63
USC00182325,9/15/78,81,58,81
USC00186350,9/16/78,80,62,70
USC00182325,9/16/78,87,62,83
USC00186350,9/17/78,86,63,69
USC00182325,9/17/78,85,62,72
USC00186350,9/18/78,84,67,69
USC00182325,9/18/78,89,68,89
USC00186350,9/19/78,91,69,76
USC00182325,9/19/78,89,72,76
USC00186350,9/20/78,92,61,62
USC00182325,9/20/78,76,61,75
USC00186350,9/21/78,78,63,66
USC00182325,9/21/78,84,63,83
USC00186350,9/22/78,84,66,78
USC00182325,9/22/78,83,69,71
USC00186350,9/23/78,84,59,60
USC00182325,9/23/78,71,58,62
USC00186350,9/24/78,70,52,57
USC00182325,9/24/78,65,53,64
USC00186350,9/25/78,79,57,63
USC00182325,9/25/78,73,52,67
USC00186350,9/26/78,78,46,51
USC00182325,9/26/78,67,45,63
USC00186350,9/27/78,69,45,52
USC00182325,9/27/78,69,45,67
USC00186350,9/28/78,75,51,58
USC00182325,9/28/78,69,54,65
USC00186350,9/29/78,75,41,43
USC00182325,9/29/78,66,40,66
USC00186350,9/30/78,69,43,52
USC00182325,9/30/78,69,45,69
USC00186350,10/1/78,75,52,63
USC00182325,10/1/78,68,58,68
USC00186350,10/2/78,73,57,58
USC00182325,10/2/78,66,54,61
USC00186350,10/3/78,71,43,45
USC00182325,10/3/78,75,44,68
USC00186350,10/4/78,72,45,58
USC00182325,10/4/78,68,57,62
USC00186350,10/5/78,69,54,55
USC00182325,10/5/78,67,53,61
USC00186350,10/6/78,64,55,55
USC00182325,10/6/78,64,54,61
USC00186350,10/7/78,70,47,52
USC00182325,10/7/78,61,43,53
USC00186350,10/8/78,63,46,48
USC00182325,10/8/78,53,41,50
USC00186350,10/9/78,59,37,43
USC00182325,10/9/78,58,33,56
USC00186350,10/10/78,62,39,56
USC00182325,10/10/78,65,36,64
USC00186350,10/11/78,72,43,45
USC00182325,10/11/78,68,36,65
USC00186350,10/12/78,74,46,54
USC00182325,10/12/78,73,47,70
USC00186350,10/13/78,78,54,64
USC00182325,10/13/78,82,46,78
USC00186350,10/14/78,81,63,67
USC00182325,10/14/78,78,58,63
USC00186350,10/15/78,68,43,61
USC00182325,10/15/78,64,38,54
USC00186350,10/16/78,61,37,39
USC00182325,10/16/78,57,37,48
USC00186350,10/17/78,58,38,47
USC00182325,10/17/78,56,44,55
USC00186350,10/18/78,58,35,36
USC00182325,10/18/78,64,36,61
USC00186350,10/19/78,63,37,51
USC00182325,10/19/78,69,44,63
USC00186350,10/20/78,65,36,53
USC00182325,10/20/78,65,45,62
USC00186350,10/21/78,65,35,40
USC00182325,10/21/78,72,38,70
USC00186350,10/22/78,72,41,43
USC00182325,10/22/78,79,42,77
USC00186350,10/23/78,80,43,50
USC00182325,10/23/78,84,41,64
USC00186350,10/24/78,84,39,41
USC00182325,10/24/78,64,38,58
USC00186350,10/25/78,58,35,36
USC00182325,10/25/78,67,35,66
USC00186350,10/26/78,68,36,59
USC00182325,10/26/78,81,55,78
USC00186350,10/27/78,80,49,53
USC00182325,10/27/78,78,48,59
USC00186350,10/28/78,62,34,40
USC00182325,10/28/78,66,35,62
USC00186350,10/29/78,68,37,52
USC00182325,10/29/78,66,37,61
USC00186350,10/30/78,64,38,45
USC00182325,10/30/78,63,34,56
USC00186350,10/31/78,62,42,49
USC00182325,10/31/78,65,40,64
USC00186350,11/1/78,66,40,47
USC00182325,11/1/78,66,47,58
USC00186350,11/2/78,68,32,39
USC00182325,11/2/78,72,,60
USC00186350,11/3/78,70,39,52
USC00182325,11/3/78,70,35,61
USC00186350,11/4/78,70,37,51
USC00182325,11/4/78,61,37,57
USC00186350,11/5/78,57,42,55
USC00182325,11/5/78,73,42,64
USC00186350,11/6/78,74,39,43
USC00182325,11/6/78,75,37,66
USC00186350,11/7/78,75,43,52
USC00182325,11/7/78,70,42,62
USC00186350,11/8/78,72,49,49
USC00182325,11/8/78,62,42,55
USC00186350,11/9/78,55,32,34
USC00182325,11/9/78,65,32,60
USC00186350,11/10/78,68,34,
USC00182325,11/10/78,66,32,62
USC00186350,11/11/78,65,44,
USC00182325,11/11/78,67,53,62
USC00186350,11/12/78,65,43,58
USC00182325,11/12/78,65,42,59
USC00186350,11/13/78,58,48,52
USC00182325,11/13/78,59,47,58
USC00186350,11/14/78,70,52,62
USC00182325,11/14/78,70,49,68
USC00186350,11/15/78,65,52,58
USC00182325,11/15/78,68,48,48
USC00186350,11/16/78,62,45,46
USC00182325,11/16/78,58,45,46
USC00186350,11/17/78,61,45,48
USC00182325,11/17/78,52,44,52
USC00186350,11/18/78,61,48,59
USC00182325,11/18/78,65,,56
USC00186350,11/19/78,65,33,38
USC00182325,11/19/78,57,34,52
USC00186350,11/20/78,56,31,32
USC00182325,11/20/78,54,31,46
USC00186350,11/21/78,54,32,43
USC00182325,11/21/78,54,31,51
USC00186350,11/22/78,54,31,40
USC00182325,11/22/78,51,36,45
USC00186350,11/23/78,43,37,42
USC00182325,11/23/78,49,40,49
USC00186350,11/24/78,51,41,46
USC00182325,11/24/78,59,39,46
USC00186350,11/25/78,59,40,41
USC00182325,11/25/78,48,38,41
USC00186350,11/26/78,45,38,39
USC00182325,11/26/78,46,35,41
USC00186350,11/27/78,44,30,32
USC00182325,11/27/78,42,30,34
USC00186350,11/28/78,36,32,36
USC00182325,11/28/78,45,30,45
USC00186350,11/29/78,48,29,30
USC00182325,11/29/78,45,29,43
USC00186350,11/30/78,47,29,34
USC00182325,11/30/78,55,34,49
USC00186350,12/1/78,55,32,33
USC00182325,12/1/78,50,38,45
USC00186350,12/2/78,50,31,40
USC00182325,12/2/78,59,28,46
USC00186350,12/3/78,59,39,41
USC00182325,12/3/78,54,38,52
USC00186350,12/4/78,56,40,55
USC00182325,12/4/78,73,38,69
USC00186350,12/5/78,71,44,48
USC00182325,12/5/78,69,43,50
USC00186350,12/6/78,55,35,35
USC00182325,12/6/78,61,31,49
USC00186350,12/7/78,61,33,34
USC00182325,12/7/78,57,31,53
USC00186350,12/8/78,60,33,52
USC00182325,12/8/78,73,,72
USC00186350,12/9/78,73,47,57
USC00182325,12/9/78,72,40,40
USC00186350,12/10/78,58,26,27
USC00182325,12/10/78,43,25,31
USC00186350,12/11/78,35,18,19
USC00182325,12/11/78,42,17,40
USC00186350,12/12/78,38,18,23
USC00182325,12/12/78,51,23,43
USC00186350,12/13/78,48,22,31
USC00182325,12/13/78,57,24,55
USC00186350,12/14/78,59,31,33
USC00182325,12/14/78,57,31,46
USC00186350,12/15/78,39,28,32
USC00182325,12/15/78,57,24,54
USC00186350,12/16/78,56,30,33
USC00182325,12/16/78,58,23,53
USC00186350,12/17/78,58,22,
USC00182325,12/17/78,54,29,40
USC00186350,12/18/78,49,30,33
USC00182325,12/18/78,52,29,50
USC00186350,12/19/78,52,33,36
USC00182325,12/19/78,51,28,38
USC00186350,12/20/78,41,31,31
USC00182325,12/20/78,39,28,39
USC00186350,12/21/78,53,31,52
USC00182325,12/21/78,53,36,40
USC00186350,12/22/78,54,33,34
USC00182325,12/22/78,46,28,43
USC00186350,12/23/78,47,28,30
USC00182325,12/23/78,50,23,44
USC00186350,12/24/78,51,27,31
USC00182325,12/24/78,44,28,40
USC00186350,12/25/78,47,31,43
USC00182325,12/25/78,47,36,41
USC00186350,12/26/78,48,25,26
USC00182325,12/26/78,46,24,43
USC00186350,12/27/78,47,25,28
USC00182325,12/27/78,46,26,31
USC00186350,12/28/78,35,23,23
USC00182325,12/28/78,34,21,32
USC00186350,12/29/78,35,16,16
USC00182325,12/29/78,38,17,34
USC00186350,12/30/78,39,16,
USC00182325,12/30/78,40,21,39
USC00186350,12/31/78,42,24,
USC00182325,12/31/78,41,36,41
USC00186350,1/1/79,50,35,
USC00182325,1/1/79,63,39,63
USC00186350,1/2/79,65,45,50
USC00182325,1/2/79,65,39,40
USC00186350,1/3/79,57,9,9
USC00182325,1/3/79,40,7,22
USC00186350,1/4/79,20,9,10
USC00182325,1/4/79,34,7,33
USC00186350,1/5/79,33,10,21
USC00182325,1/5/79,45,20,33
USC00186350,1/6/79,34,21,32
USC00182325,1/6/79,38,26,36
USC00186350,1/7/79,38,30,34
USC00182325,1/7/79,42,32,40
USC00186350,1/8/79,45,32,39
USC00182325,1/8/79,43,31,33
USC00186350,1/9/79,39,15,15
USC00182325,1/9/79,41,14,29
USC00186350,1/10/79,31,14,16
USC00182325,1/10/79,34,16,30
USC00186350,1/11/79,31,15,19
USC00182325,1/11/79,42,18,22
USC00186350,1/12/79,25,17,19
USC00182325,1/12/79,24,17,24
USC00186350,1/13/79,32,18,32
USC00182325,1/13/79,35,16,34
USC00186350,1/14/79,39,32,38
USC00182325,1/14/79,42,33,42
USC00186350,1/15/79,43,21,21
USC00182325,1/15/79,42,31,37
USC00186350,1/16/79,33,20,32
USC00182325,1/16/79,44,19,41
USC00186350,1/17/79,47,26,26
USC00182325,1/17/79,41,24,39
USC00186350,1/18/79,42,26,35
USC00182325,1/18/79,40,11,29
USC00186350,1/19/79,36,14,15
USC00182325,1/19/79,29,10,26
USC00186350,1/20/79,27,14,26
USC00182325,1/20/79,33,24,32
USC00186350,1/21/79,37,26,35
USC00182325,1/21/79,40,30,39
USC00186350,1/22/79,43,35,38
USC00182325,1/22/79,41,34,35
USC00186350,1/23/79,41,24,25
USC00182325,1/23/79,40,22,38
USC00186350,1/24/79,48,24,48
USC00182325,1/24/79,56,34,53
USC00186350,1/25/79,58,30,31
USC00182325,1/25/79,54,29,32
USC00186350,1/26/79,38,16,32
USC00182325,1/26/79,41,16,38
USC00186350,1/27/79,42,23,34
USC00182325,1/27/79,47,15,43
USC00186350,1/28/79,47,32,33
USC00182325,1/28/79,43,30,37
USC00186350,1/29/79,39,32,38
USC00182325,1/29/79,42,26,39
USC00186350,1/30/79,42,30,31
USC00182325,1/30/79,39,22,35
USC00186350,1/31/79,38,20,28
USC00182325,1/31/79,35,21,33
USC00186350,2/1/79,33,16,26
USC00182325,2/1/79,33,26,27
USC00186350,2/2/79,32,16,22
USC00182325,2/2/79,37,23,33
USC00186350,2/3/79,36,16,24
USC00182325,2/3/79,36,21,32
USC00186350,2/4/79,37,23,32
USC00182325,2/4/79,47,26,42
USC00186350,2/5/79,48,16,16
USC00182325,2/5/79,42,12,24
USC00186350,2/6/79,28,13,15
USC00182325,2/6/79,31,14,30
USC00186350,2/7/79,31,15,23
USC00182325,2/7/79,30,21,24
USC00186350,2/8/79,25,13,17
USC00182325,2/8/79,35,10,32
USC00186350,2/9/79,34,16,17
USC00182325,2/9/79,32,9,19
USC00186350,2/10/79,23,2,14
USC00182325,2/10/79,25,8,22
USC00186350,2/11/79,26,8,8
USC00182325,2/11/79,22,2,16
USC00186350,2/12/79,26,8,17
USC00182325,2/12/79,24,11,20
USC00186350,2/13/79,24,9,9
USC00182325,2/13/79,21,8,20
USC00186350,2/14/79,21,3,6
USC00182325,2/14/79,24,2,21
USC00186350,2/15/79,24,5,17
USC00182325,2/15/79,21,17,21
USC00186350,2/16/79,24,10,24
USC00182325,2/16/79,33,17,30
USC00186350,2/17/79,34,6,7
USC00182325,2/17/79,30,4,13
USC00186350,2/18/79,18,2,4
USC00182325,2/18/79,15,-1,9
USC00186350,2/19/79,20,2,4
USC00182325,2/19/79,35,3,33
USC00186350,2/20/79,36,6,20
USC00182325,2/20/79,41,1,40
USC00186350,2/21/79,40,11,36
USC00182325,2/21/79,41,18,40
USC00186350,2/22/79,42,31,34
USC00182325,2/22/79,54,26,50
USC00186350,2/23/79,55,29,34
USC00182325,2/23/79,50,28,39
USC00186350,2/24/79,42,34,38
USC00182325,2/24/79,42,27,40
USC00186350,2/25/79,44,37,41
USC00182325,2/25/79,45,37,40
USC00186350,2/26/79,41,36,36
USC00182325,2/26/79,41,35,39
USC00186350,2/27/79,39,34,35
USC00182325,2/27/79,42,34,40
USC00186350,2/28/79,43,31,35
USC00182325,2/28/79,54,27,52
USC00186350,3/1/79,57,31,33
USC00182325,3/1/79,55,30,45
USC00186350,3/2/79,55,33,34
USC00182325,3/2/79,56,30,54
USC00186350,3/3/79,58,34,39
USC00182325,3/3/79,54,32,47
USC00186350,3/4/79,48,38,41
USC00182325,3/4/79,62,31,61
USC00186350,3/5/79,63,41,56
USC00182325,3/5/79,62,55,58
USC00186350,3/6/79,62,49,52
USC00182325,3/6/79,60,48,50
USC00186350,3/7/79,54,32,32
USC00182325,3/7/79,56,31,53
USC00186350,3/8/79,56,32,30
USC00182325,3/8/79,59,30,55
USC00186350,3/9/79,58,32,36
USC00182325,3/9/79,63,33,59
USC00186350,3/10/79,61,36,50
USC00182325,3/10/79,65,33,57
USC00186350,3/11/79,65,34,36
USC00182325,3/11/79,57,31,38
USC00186350,3/12/79,51,28,30
USC00182325,3/12/79,51,27,49
USC00186350,3/13/79,50,28,31
USC00182325,3/13/79,67,27,64
USC00186350,3/14/79,65,30,57
USC00182325,3/14/79,65,27,47
USC00186350,3/15/79,64,,26
USC00182325,3/15/79,47,26,31
USC00186350,3/16/79,,12,
USC00182325,3/16/79,49,20,47
USC00186350,3/17/79,58,18,40
USC00182325,3/17/79,64,27,60
USC00186350,3/18/79,63,32,35
USC00182325,3/18/79,66,31,64
USC00186350,3/19/79,67,29,32
USC00182325,3/19/79,64,30,64
USC00186350,3/20/79,58,32,40
USC00182325,3/20/79,64,30,60
USC00186350,3/21/79,63,37,45
USC00182325,3/21/79,66,36,64
USC00186350,3/22/79,66,37,40
USC00182325,3/22/79,71,34,66
USC00186350,3/23/79,69,40,47
USC00182325,3/23/79,70,39,65
USC00186350,3/24/79,70,46,55
USC00182325,3/24/79,65,39,55
USC00186350,3/25/79,63,46,47
USC00182325,3/25/79,55,44,48
USC00186350,3/26/79,53,38,40
USC00182325,3/26/79,49,36,46
USC00186350,3/27/79,47,33,38
USC00182325,3/27/79,51,31,48
USC00186350,3/28/79,51,26,32
USC00182325,3/28/79,56,27,53
USC00186350,3/29/79,55,32,49
USC00182325,3/29/79,81,43,78
USC00186350,3/30/79,78,43,61
USC00182325,3/30/79,87,43,82
USC00186350,3/31/79,84,61,65
USC00182325,3/31/79,84,57,68
USC00186350,4/1/79,83,58,60
USC00182325,4/1/79,70,57,65
USC00186350,4/2/79,67,47,48
USC00182325,4/2/79,65,47,57
USC00186350,4/3/79,57,47,52
USC00182325,4/3/79,58,49,50
USC00186350,4/4/79,56,41,43
USC00182325,4/4/79,53,43,44
USC00186350,4/5/79,47,43,46
USC00182325,4/5/79,60,42,55
USC00186350,4/6/79,60,40,52
USC00182325,4/6/79,55,37,46
USC00186350,4/7/79,53,32,37
USC00182325,4/7/79,51,31,50
USC00186350,4/8/79,52,36,42
USC00182325,4/8/79,55,37,52
USC00186350,4/9/79,54,41,43
USC00182325,4/9/79,53,37,41
USC00186350,4/10/79,48,37,41
USC00182325,4/10/79,59,36,57
USC00186350,4/11/79,59,34,42
USC00182325,4/11/79,70,33,64
USC00186350,4/12/79,66,41,48
USC00182325,4/12/79,68,45,63
USC00186350,4/13/79,66,48,52
USC00182325,4/13/79,63,45,45
USC00186350,4/14/79,52,41,45
USC00182325,4/14/79,63,40,62
USC00186350,4/15/79,63,45,57
USC00182325,4/15/79,63,42,53
USC00186350,4/16/79,62,45,46
USC00182325,4/16/79,57,43,52
USC00186350,4/17/79,55,44,47
USC00182325,4/17/79,59,43,57
USC00186350,4/18/79,59,44,48
USC00182325,4/18/79,65,40,64
USC00186350,4/19/79,65,37,48
USC00182325,4/19/79,66,33,64
USC00186350,4/20/79,66,39,49
USC00182325,4/20/79,66,36,63
USC00186350,4/21/79,66,44,52
USC00182325,4/21/79,75,35,74
USC00186350,4/22/79,74,46,59
USC00182325,4/22/79,79,51,77
USC00186350,4/23/79,77,58,63
USC00182325,4/23/79,77,50,70
USC00186350,4/24/79,72,54,59
USC00182325,4/24/79,71,57,67
USC00186350,4/25/79,68,53,62
USC00182325,4/25/79,80,51,76
USC00186350,4/26/79,78,59,62
USC00182325,4/26/79,76,62,62
USC00186350,4/27/79,66,59,59
USC00182325,4/27/79,72,60,66
USC00186350,4/28/79,71,48,53
USC00182325,4/28/79,70,49,65
USC00186350,4/29/79,67,45,47
USC00182325,4/29/79,65,41,59
USC00186350,4/30/79,62,40,41
USC00182325,4/30/79,74,39,73
USC00186350,5/1/79,73,40,51
USC00182325,5/1/79,74,50,66
USC00186350,5/2/79,68,40,43
USC00182325,5/2/79,73,38,73
USC00186350,5/3/79,72,43,59
USC00182325,5/3/79,76,50,73
USC00186350,5/4/79,75,48,66
USC00182325,5/4/79,73,59,62
USC00186350,5/5/79,68,45,50
USC00182325,5/5/79,65,45,64
USC00186350,5/6/79,66,42,55
USC00182325,5/6/79,75,42,73
USC00186350,5/7/79,74,48,53
USC00182325,5/7/79,83,46,82
USC00186350,5/8/79,81,52,61
USC00182325,5/8/79,86,58,85
USC00186350,5/9/79,85,61,66
USC00182325,5/9/79,90,57,88
USC00186350,5/10/79,87,66,69
USC00182325,5/10/79,90,66,89
USC00186350,5/11/79,88,69,69
USC00182325,5/11/79,90,66,86
USC00186350,5/12/79,86,66,67
USC00182325,5/12/79,85,67,74
USC00186350,5/13/79,75,64,70
USC00182325,5/13/79,77,65,71
USC00186350,5/14/79,75,57,57
USC00182325,5/14/79,71,56,68
USC00186350,5/15/79,69,49,51
USC00182325,5/15/79,80,50,79
USC00186350,5/16/79,78,51,56
USC00182325,5/16/79,79,52,69
USC00186350,5/17/79,72,50,52
USC00182325,5/17/79,72,46,70
USC00186350,5/18/79,73,50,53
USC00182325,5/18/79,72,46,65
USC00186350,5/19/79,71,53,65
USC00182325,5/19/79,76,45,71
USC00186350,5/20/79,74,60,61
USC00182325,5/20/79,76,60,75
USC00186350,5/21/79,74,57,63
USC00182325,5/21/79,77,50,70
USC00186350,5/22/79,74,55,66
USC00182325,5/22/79,78,59,75
USC00186350,5/23/79,76,64,65
USC00182325,5/23/79,80,64,77
USC00186350,5/24/79,78,64,67
USC00182325,5/24/79,79,65,73
USC00186350,5/25/79,78,59,68
USC00182325,5/25/79,73,59,65
USC00186350,5/26/79,73,50,54
USC00182325,5/26/79,67,59,62
USC00186350,5/27/79,64,48,60
USC00182325,5/27/79,75,46,73
USC00186350,5/28/79,75,58,62
USC00182325,5/28/79,74,64,66
USC00186350,5/29/79,73,51,56
USC00182325,5/29/79,78,49,76
USC00186350,5/30/79,77,56,67
USC00182325,5/30/79,82,53,81
USC00186350,5/31/79,81,62,66
USC00182325,5/31/79,82,60,77
USC00186350,6/1/79,77,65,72
USC00182325,6/1/79,82,69,82
USC00186350,6/2/79,83,68,72
USC00182325,6/2/79,82,69,80
USC00186350,6/3/79,80,66,69
USC00182325,6/3/79,79,64,65
USC00186350,6/4/79,70,58,59
USC00182325,6/4/79,74,60,73
USC00186350,6/5/79,74,54,58
USC00182325,6/5/79,85,57,83
USC00186350,6/6/79,84,58,63
USC00182325,6/6/79,87,57,83
USC00186350,6/7/79,85,63,65
USC00182325,6/7/79,87,64,85
USC00186350,6/8/79,87,65,72
USC00182325,6/8/79,86,63,84
USC00186350,6/9/79,84,69,74
USC00182325,6/9/79,88,69,86
USC00186350,6/10/79,88,62,72
USC00182325,6/10/79,90,70,86
USC00186350,6/11/79,88,65,65
USC00182325,6/11/79,85,57,69
USC00186350,6/12/79,71,49,56
USC00182325,6/12/79,75,48,73
USC00186350,6/13/79,76,55,57
USC00182325,6/13/79,74,54,73
USC00186350,6/14/79,75,48,53
USC00182325,6/14/79,80,49,79
USC00186350,6/15/79,80,52,63
USC00182325,6/15/79,83,50,82
USC00186350,6/16/79,84,56,65
USC00182325,6/16/79,84,54,82
USC00186350,6/17/79,85,58,61
USC00182325,6/17/79,82,64,71
USC00186350,6/18/79,78,63,65
USC00182325,6/18/79,84,62,82
USC00186350,6/19/79,86,61,63
USC00182325,6/19/79,82,58,77
USC00186350,6/20/79,78,57,66
USC00182325,6/20/79,81,57,78
USC00186350,6/21/79,80,59,63
USC00182325,6/21/79,79,58,65
USC00186350,6/22/79,71,59,62
USC00182325,6/22/79,85,55,84
USC00186350,6/23/79,84,62,69
USC00182325,6/23/79,85,61,85
USC00186350,6/24/79,85,63,63
USC00182325,6/24/79,85,58,58
USC00186350,6/25/79,66,49,54
USC00182325,6/25/79,74,47,73
USC00186350,6/26/79,75,50,55
USC00182325,6/26/79,77,50,74
USC00186350,6/27/79,76,51,55
USC00182325,6/27/79,76,52,76
USC00186350,6/28/79,82,55,61
USC00182325,6/28/79,84,56,82
USC00186350,6/29/79,83,60,63
USC00182325,6/29/79,85,61,83
USC00186350,6/30/79,84,63,70
USC00182325,6/30/79,84,60,69
USC00186350,7/1/79,83,63,66
USC00182325,7/1/79,79,64,75
USC00186350,7/2/79,80,60,65
USC00182325,7/2/79,79,59,75
USC00186350,7/3/79,79,61,68
USC00182325,7/3/79,82,62,81
USC00186350,7/4/79,82,62,66
USC00182325,7/4/79,83,61,64
USC00186350,7/5/79,82,55,58
USC00182325,7/5/79,71,58,70
USC00186350,7/6/79,73,50,64
USC00182325,7/6/79,77,48,76
USC00186350,7/7/79,83,54,59
USC00182325,7/7/79,81,53,79
USC00186350,7/8/79,82,57,68
USC00182325,7/8/79,84,56,83
USC00186350,7/9/79,83,60,64
USC00182325,7/9/79,85,55,83
USC00186350,7/10/79,83,64,65
USC00182325,7/10/79,84,66,78
USC00186350,7/11/79,79,61,64
USC00182325,7/11/79,85,59,83
USC00186350,7/12/79,86,64,72
USC00182325,7/12/79,91,69,86
USC00186350,7/13/79,90,71,77
USC00182325,7/13/79,92,71,77
USC00186350,7/14/79,91,69,72
USC00182325,7/14/79,84,70,81
USC00186350,7/15/79,84,72,74
USC00182325,7/15/79,89,72,87
USC00186350,7/16/79,88,72,73
USC00182325,7/16/79,91,73,90
USC00186350,7/17/79,89,73,74
USC00182325,7/17/79,91,72,88
USC00186350,7/18/79,90,73,74
USC00182325,7/18/79,88,72,82
USC00186350,7/19/79,87,70,71
USC00182325,7/19/79,84,66,82
USC00186350,7/20/79,83,69,71
USC00182325,7/20/79,84,65,75
USC00186350,7/21/79,84,69,71
USC00182325,7/21/79,82,69,81
USC00186350,7/22/79,83,68,72
USC00182325,7/22/79,86,67,83
USC00186350,7/23/79,88,68,72
USC00182325,7/23/79,89,73,79
USC00186350,7/24/79,84,71,72
USC00182325,7/24/79,88,68,84
USC00186350,7/25/79,87,72,74
USC00182325,7/25/79,86,72,82
USC00186350,7/26/79,84,71,74
USC00182325,7/26/79,87,72,86
USC00186350,7/27/79,86,70,72
USC00182325,7/27/79,88,70,85
USC00186350,7/28/79,86,68,70
USC00182325,7/28/79,90,68,75
USC00186350,7/29/79,89,70,72
USC00182325,7/29/79,86,67,86
USC00186350,7/30/79,88,69,70
USC00182325,7/30/79,86,66,85
USC00186350,7/31/79,84,70,73
USC00182325,7/31/79,91,66,91
USC00186350,8/1/79,89,73,74
USC00182325,8/1/79,92,65,91
USC00186350,8/2/79,93,74,75
USC00182325,8/2/79,92,71,76
USC00186350,8/3/79,91,71,73
USC00182325,8/3/79,87,71,84
USC00186350,8/4/79,85,69,73
USC00182325,8/4/79,89,69,88
USC00186350,8/5/79,90,70,77
USC00182325,8/5/79,90,68,89
USC00186350,8/6/79,90,72,75
USC00182325,8/6/79,89,68,88
USC00186350,8/7/79,89,68,68
USC00182325,8/7/79,89,66,87
USC00186350,8/8/79,88,68,75
USC00182325,8/8/79,94,72,92
USC00186350,8/9/79,93,69,69
USC00182325,8/9/79,92,67,88
USC00186350,8/10/79,89,69,74
USC00182325,8/10/79,95,71,94
USC00186350,8/11/79,94,69,77
USC00182325,8/11/79,94,68,69
USC00186350,8/12/79,90,60,61
USC00182325,8/12/79,69,58,61
USC00186350,8/13/79,62,56,57
USC00182325,8/13/79,79,53,78
USC00186350,8/14/79,78,57,62
USC00182325,8/14/79,85,57,84
USC00186350,8/15/79,85,61,62
USC00182325,8/15/79,85,58,70
USC00186350,8/16/79,72,55,56
USC00182325,8/16/79,74,51,73
USC00186350,8/17/79,75,50,51
USC00182325,8/17/79,78,50,76
USC00186350,8/18/79,78,51,66
USC00182325,8/18/79,77,64,69
USC00186350,8/19/79,70,66,69
USC00182325,8/19/79,86,65,84
USC00186350,8/20/79,86,65,67
USC00182325,8/20/79,86,65,82
USC00186350,8/21/79,84,67,70
USC00182325,8/21/79,83,65,70
USC00186350,8/22/79,75,56,57
USC00182325,8/22/79,82,58,80
USC00186350,8/23/79,81,57,68
USC00182325,8/23/79,81,66,79
USC00186350,8/24/79,84,67,74
USC00182325,8/24/79,88,73,85
USC00186350,8/25/79,88,73,74
USC00182325,8/25/79,88,69,79
USC00186350,8/26/79,90,71,72
USC00182325,8/26/79,89,70,88
USC00186350,8/27/79,89,72,74
USC00182325,8/27/79,85,72,75
USC00186350,8/28/79,89,69,70
USC00182325,8/28/79,86,70,85
USC00186350,8/29/79,84,70,71
USC00182325,8/29/79,86,71,85
USC00186350,8/30/79,86,70,71
USC00182325,8/30/79,88,71,84
USC00186350,8/31/79,88,66,66
USC00182325,8/31/79,90,67,87
USC00186350,9/1/79,88,66,68
USC00182325,9/1/79,88,67,85
USC00186350,9/2/79,85,68,73
USC00182325,9/2/79,88,66,85
USC00186350,9/3/79,88,71,72
USC00182325,9/3/79,86,70,80
USC00186350,9/4/79,87,70,71
USC00182325,9/4/79,89,70,86
USC00186350,9/5/79,88,70,73
USC00182325,9/5/79,86,72,73
USC00186350,9/6/79,78,73,74
USC00182325,9/6/79,88,72,85
USC00186350,9/7/79,88,65,68
USC00182325,9/7/79,85,64,80
USC00186350,9/8/79,85,61,62
USC00182325,9/8/79,81,58,70
USC00186350,9/9/79,76,53,55
USC00182325,9/9/79,74,51,72
USC00186350,9/10/79,75,53,53
USC00182325,9/10/79,78,51,76
USC00186350,9/11/79,78,53,58
USC00182325,9/11/79,83,55,80
USC00186350,9/12/79,84,58,63
USC00182325,9/12/79,81,54,76
USC00186350,9/13/79,80,58,58
USC00182325,9/13/79,78,58,76
USC00186350,9/14/79,78,58,77
USC00182325,9/14/79,86,58,78
USC00186350,9/15/79,87,57,60
USC00182325,9/15/79,78,53,70
USC00186350,9/16/79,77,50,51
USC00182325,9/16/79,75,49,73
USC00186350,9/17/79,75,51,51
USC00182325,9/17/79,78,52,76
USC00186350,9/18/79,78,51,56
USC00182325,9/18/79,81,54,78
USC00186350,9/19/79,81,56,66
USC00182325,9/19/79,78,60,71
USC00186350,9/20/79,76,46,46
USC00182325,9/20/79,74,44,67
USC00186350,9/21/79,71,45,64
USC00182325,9/21/79,69,60,69
USC00186350,9/22/79,72,62,69
USC00182325,9/22/79,72,59,67
USC00186350,9/23/79,72,57,57
USC00182325,9/23/79,69,57,68
USC00186350,9/24/79,70,50,50
USC00182325,9/24/79,70,47,65
USC00186350,9/25/79,68,50,57
USC00182325,9/25/79,70,55,68
USC00186350,9/26/79,69,55,55
USC00182325,9/26/79,77,55,74
USC00186350,9/27/79,78,55,57
USC00182325,9/27/79,75,54,73
USC00186350,9/28/79,76,56,60
USC00182325,9/28/79,73,53,70
USC00186350,9/29/79,72,60,68
USC00182325,9/29/79,80,65,75
USC00186350,9/30/79,81,67,69
USC00182325,9/30/79,76,67,75
USC00186350,10/1/79,72,63,63
USC00182325,10/1/79,75,61,71
USC00186350,10/2/79,73,61,62
USC00182325,10/2/79,74,62,73
USC00186350,10/3/79,76,59,60
USC00182325,10/3/79,74,56,70
USC00186350,10/4/79,73,53,53
USC00182325,10/4/79,75,53,73
USC00186350,10/5/79,75,53,58
USC00182325,10/5/79,73,54,55
USC00186350,10/6/79,66,45,47
USC00182325,10/6/79,66,41,65
USC00186350,10/7/79,66,47,54
USC00182325,10/7/79,65,51,58
USC00186350,10/8/79,65,47,47
