"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN","TOBS"
"USC00182325","38.9385","-77.1134","45.7","1990-01-19","62","32","41"
"USC00182325","38.9385","-77.1134","45.7","1990-01-20","44","29","44"
"USC00182325","38.9385","-77.1134","45.7","1990-01-21","59","36","51"
"USC00182325","38.9385","-77.1134","45.7","1990-01-22","53","25","52"
"USC00182325","38.9385","-77.1134","45.7","1990-01-23","54","23","52"
"USC00182325","38.9385","-77.1134","45.7","1990-01-24","63","40","51"
"USC00182325","38.9385","-77.1134","45.7","1990-01-25","59","42","54"
"USC00182325","38.9385","-77.1134","45.7","1990-01-26","57","21","39"
"USC00182325","38.9385","-77.1134","45.7","1990-01-27","53","19","43"
"USC00182325","38.9385","-77.1134","45.7","1990-01-28","60","27","50"
"USC00182325","38.9385","-77.1134","45.7","1990-01-29","55","28","44"
"USC00182325","38.9385","-77.1134","45.7","1990-01-30","50","32","39"
"USC00182325","38.9385","-77.1134","45.7","1990-01-31","56","33","51"
"USC00182325","38.9385","-77.1134","45.7","1990-02-01","62","21","59"
"USC00182325","38.9385","-77.1134","45.7","1990-02-02","67","35","63"
"USC00182325","38.9385","-77.1134","45.7","1990-02-03","63","27","44"
"USC00182325","38.9385","-77.1134","45.7","1990-02-04","50","36","46"
"USC00182325","38.9385","-77.1134","45.7","1990-02-05","47","22","44"
"USC00182325","38.9385","-77.1134","45.7","1990-02-06","65","42","60"
"USC00182325","38.9385","-77.1134","45.7","1990-02-07","61","31","47"
"USC00182325","38.9385","-77.1134","45.7","1990-02-08","60","25","50"
"USC00182325","38.9385","-77.1134","45.7","1990-02-09","66","39","64"
"USC00182325","38.9385","-77.1134","45.7","1990-02-10","65","38","46"
"USC00182325","38.9385","-77.1134","45.7","1990-02-11","49","19","46"
"USC00182325","38.9385","-77.1134","45.7","1990-02-12","48","26","45"
"USC00182325","38.9385","-77.1134","45.7","1990-02-13","64","22","64"
"USC00182325","38.9385","-77.1134","45.7","1990-02-14","73","46","68"
"USC00182325","38.9385","-77.1134","45.7","1990-02-15","69","33","44"
"USC00182325","38.9385","-77.1134","45.7","1990-02-16","67","49","66"
"USC00182325","38.9385","-77.1134","45.7","1990-02-17","66","22","40"
"USC00182325","38.9385","-77.1134","45.7","1990-02-18","44","17","43"
"USC00182325","38.9385","-77.1134","45.7","1990-02-19","63","34","51"
"USC00182325","38.9385","-77.1134","45.7","1990-02-20","57","22","40"
"USC00182325","38.9385","-77.1134","45.7","1990-02-21","53","15","50"
"USC00182325","38.9385","-77.1134","45.7","1990-02-22","57","33","56"
"USC00182325","38.9385","-77.1134","45.7","1990-02-23","67","47","64"
"USC00182325","38.9385","-77.1134","45.7","1990-02-24","66","30","36"
"USC00182325","38.9385","-77.1134","45.7","1990-02-25","43","5","24"
"USC00182325","38.9385","-77.1134","45.7","1990-02-26","30","11","29"
"USC00182325","38.9385","-77.1134","45.7","1990-02-27","40","16","33"
"USC00182325","38.9385","-77.1134","45.7","1990-02-28","50","29","46"
"USC00182325","38.9385","-77.1134","45.7","1990-03-01","47","20","44"
"USC00182325","38.9385","-77.1134","45.7","1990-03-02","50","27","47"
"USC00182325","38.9385","-77.1134","45.7","1990-03-03","60","39","55"
"USC00182325","38.9385","-77.1134","45.7","1990-03-04","55","20","40"
"USC00182325","38.9385","-77.1134","45.7","1990-03-05","55","19","52"
"USC00182325","38.9385","-77.1134","45.7","1990-03-06","52","31","41"
"USC00182325","38.9385","-77.1134","45.7","1990-03-07","42","14","37"
"USC00182325","38.9385","-77.1134","45.7","1990-03-08","49","39","46"
"USC00182325","38.9385","-77.1134","45.7","1990-03-09","65","45","62"
"USC00182325","38.9385","-77.1134","45.7","1990-03-10","70","38","66"
"USC00182325","38.9385","-77.1134","45.7","1990-03-11","73","53","69"
"USC00182325","38.9385","-77.1134","45.7","1990-03-12","89","43","85"
"USC00182325","38.9385","-77.1134","45.7","1990-03-13","86","68","84"
"USC00182325","38.9385","-77.1134","45.7","1990-03-14","89","41","84"
"USC00182325","38.9385","-77.1134","45.7","1990-03-15","83","49","79"
"USC00182325","38.9385","-77.1134","45.7","1990-03-16","83","59","76"
"USC00182325","38.9385","-77.1134","45.7","1990-03-17","77","54","65"
"USC00182325","38.9385","-77.1134","45.7","1990-03-18","66","33","55"
"USC00182325","38.9385","-77.1134","45.7","1990-03-19","65","47","64"
"USC00182325","38.9385","-77.1134","45.7","1990-03-20","56","25","38"
"USC00182325","38.9385","-77.1134","45.7","1990-03-21","67","26","48"
"USC00182325","38.9385","-77.1134","45.7","1990-03-22","69","51","68"
"USC00182325","38.9385","-77.1134","45.7","1990-03-23","71","42","64"
"USC00182325","38.9385","-77.1134","45.7","1990-03-24","43","25","35"
"USC00182325","38.9385","-77.1134","45.7","1990-03-25","48","26","46"
"USC00182325","38.9385","-77.1134","45.7","1990-03-26","54","23","51"
"USC00182325","38.9385","-77.1134","45.7","1990-03-27","52","38","44"
"USC00182325","38.9385","-77.1134","45.7","1990-03-28","57","19","54"
"USC00182325","38.9385","-77.1134","45.7","1990-03-29","54","30","49"
"USC00182325","38.9385","-77.1134","45.7","1990-03-30","49","35","39"
"USC00182325","38.9385","-77.1134","45.7","1990-03-31","50","36","49"
"USC00182325","38.9385","-77.1134","45.7","1990-04-01","55","38","55"
"USC00182325","38.9385","-77.1134","45.7","1990-04-02","68","42","60"
"USC00182325","38.9385","-77.1134","45.7","1990-04-03","61","39","49"
"USC00182325","38.9385","-77.1134","45.7","1990-04-04","51","29","46"
"USC00182325","38.9385","-77.1134","45.7","1990-04-05","65","36","63"
"USC00182325","38.9385","-77.1134","45.7","1990-04-06","65","33","39"
"USC00182325","38.9385","-77.1134","45.7","1990-04-07","49","26","47"
"USC00182325","38.9385","-77.1134","45.7","1990-04-08","57","20","48"
"USC00182325","38.9385","-77.1134","45.7","1990-04-09","66","47","64"
"USC00182325","38.9385","-77.1134","45.7","1990-04-10","70","42","62"
"USC00182325","38.9385","-77.1134","45.7","1990-04-11","71","43","44"
"USC00182325","38.9385","-77.1134","45.7","1990-04-12","52","27","48"
"USC00182325","38.9385","-77.1134","45.7","1990-04-13","55","21","55"
"USC00182325","38.9385","-77.1134","45.7","1990-04-14","66","30","64"
"USC00182325","38.9385","-77.1134","45.7","1990-04-15","70","45","68"
"USC00182325","38.9385","-77.1134","45.7","1990-04-16","70","36","69"
"USC00182325","38.9385","-77.1134","45.7","1990-04-17","75","39","40"
"USC00182325","38.9385","-77.1134","45.7","1990-04-18","55","37","54"
"USC00182325","38.9385","-77.1134","45.7","1990-04-19","65","25","56"
"USC00182325","38.9385","-77.1134","45.7","1990-04-20","67","47","65"
"USC00182325","38.9385","-77.1134","45.7","1990-04-21","65","50","62"
"USC00182325","38.9385","-77.1134","45.7","1990-04-22","70","62","69"
"USC00182325","38.9385","-77.1134","45.7","1990-04-23","81","63","80"
"USC00182325","38.9385","-77.1134","45.7","1990-04-24","85","39","74"
"USC00182325","38.9385","-77.1134","45.7","1990-04-25","86","44","85"
"USC00182325","38.9385","-77.1134","45.7","1990-04-26","92","53","90"
"USC00182325","38.9385","-77.1134","45.7","1990-04-27","92","72","88"
"USC00182325","38.9385","-77.1134","45.7","1990-04-28","92","54","85"
"USC00182325","38.9385","-77.1134","45.7","1990-04-29","86","53","57"
"USC00182325","38.9385","-77.1134","45.7","1990-04-30","66","48","66"
"USC00182325","38.9385","-77.1134","45.7","1990-05-01","81","48","71"
"USC00182325","38.9385","-77.1134","45.7","1990-05-02","79","48","62"
"USC00182325","38.9385","-77.1134","45.7","1990-05-03","68","49","66"
"USC00182325","38.9385","-77.1134","45.7","1990-05-04","68","49","67"
"USC00182325","38.9385","-77.1134","45.7","1990-05-05","76","46","69"
"USC00182325","38.9385","-77.1134","45.7","1990-05-06","69","42","66"
"USC00182325","38.9385","-77.1134","45.7","1990-05-07","75","37","74"
"USC00182325","38.9385","-77.1134","45.7","1990-05-08","82","43","81"
"USC00182325","38.9385","-77.1134","45.7","1990-05-09","83","48","72"
"USC00182325","38.9385","-77.1134","45.7","1990-05-10","78","42","59"
"USC00182325","38.9385","-77.1134","45.7","1990-05-11","69","52","69"
"USC00182325","38.9385","-77.1134","45.7","1990-05-12","71","35","55"
"USC00182325","38.9385","-77.1134","45.7","1990-05-13","76","51","64"
"USC00182325","38.9385","-77.1134","45.7","1990-05-14","75","46","74"
"USC00182325","38.9385","-77.1134","45.7","1990-05-15","77","47","75"
"USC00182325","38.9385","-77.1134","45.7","1990-05-16","83","56","81"
"USC00182325","38.9385","-77.1134","45.7","1990-05-17","86","59","77"
"USC00182325","38.9385","-77.1134","45.7","1990-05-18","80","51","70"
"USC00182325","38.9385","-77.1134","45.7","1990-05-19","82","42","80"
"USC00182325","38.9385","-77.1134","45.7","1990-05-20","82","57","74"
"USC00182325","38.9385","-77.1134","45.7","1990-05-21","82","53","61"
"USC00182325","38.9385","-77.1134","45.7","1990-05-22","63","43","51"
"USC00182325","38.9385","-77.1134","45.7","1990-05-23","69","38","66"
"USC00182325","38.9385","-77.1134","45.7","1990-05-24","75","42","65"
"USC00182325","38.9385","-77.1134","45.7","1990-05-25","78","44","75"
"USC00182325","38.9385","-77.1134","45.7","1990-05-26","77","53","69"
"USC00182325","38.9385","-77.1134","45.7","1990-05-27","70","49","66"
"USC00182325","38.9385","-77.1134","45.7","1990-05-28","68","48","64"
"USC00182325","38.9385","-77.1134","45.7","1990-05-29","66","44","59"
"USC00182325","38.9385","-77.1134","45.7","1990-05-30","75","40","68"
"USC00182325","38.9385","-77.1134","45.7","1990-05-31","70","46",
"USC00182325","38.9385","-77.1134","45.7","1990-06-01","85","43","83"
"USC00182325","38.9385","-77.1134","45.7","1990-06-02","86","58","75"
"USC00182325","38.9385","-77.1134","45.7","1990-06-03","86","62","82"
"USC00182325","38.9385","-77.1134","45.7","1990-06-04","83","58","60"
"USC00182325","38.9385","-77.1134","45.7","1990-06-05","83","40","69"
"USC00182325","38.9385","-77.1134","45.7","1990-06-06","86","45","77"
"USC00182325","38.9385","-77.1134","45.7","1990-06-07","86","62","81"
"USC00182325","38.9385","-77.1134","45.7","1990-06-08","90","57","82"
"USC00182325","38.9385","-77.1134","45.7","1990-06-09","92","66","89"
"USC00182325","38.9385","-77.1134","45.7","1990-06-10","91","61","74"
"USC00182325","38.9385","-77.1134","45.7","1990-06-11","84","54","76"
"USC00182325","38.9385","-77.1134","45.7","1990-06-12","80","45","72"
"USC00182325","38.9385","-77.1134","45.7","1990-06-13","83","47","78"
"USC00182325","38.9385","-77.1134","45.7","1990-06-14","91","53","81"
"USC00182325","38.9385","-77.1134","45.7","1990-06-15","87","55","74"
"USC00182325","38.9385","-77.1134","45.7","1990-06-16","86","54","84"
"USC00182325","38.9385","-77.1134","45.7","1990-06-17","86","57","86"
"USC00182325","38.9385","-77.1134","45.7","1990-06-18","92","59","83"
"USC00182325","38.9385","-77.1134","45.7","1990-06-19","85","58","79"
"USC00182325","38.9385","-77.1134","45.7","1990-06-20","84","53","80"
"USC00182325","38.9385","-77.1134","45.7","1990-06-21","91","64","83"
"USC00182325","38.9385","-77.1134","45.7","1990-06-22","88","57","84"
"USC00182325","38.9385","-77.1134","45.7","1990-06-23","86","62","78"
"USC00182325","38.9385","-77.1134","45.7","1990-06-24","89","53","77"
"USC00182325","38.9385","-77.1134","45.7","1990-06-25","83","52","73"
"USC00182325","38.9385","-77.1134","45.7","1990-06-26","87","56","86"
"USC00182325","38.9385","-77.1134","45.7","1990-06-27","90","62","87"
"USC00182325","38.9385","-77.1134","45.7","1990-06-28","91","59","89"
"USC00182325","38.9385","-77.1134","45.7","1990-06-29","96","62","88"
"USC00182325","38.9385","-77.1134","45.7","1990-06-30","96","66","90"
"USC00182325","38.9385","-77.1134","45.7","1990-07-01","92","58","63"
"USC00182325","38.9385","-77.1134","45.7","1990-07-02","83","55","80"
"USC00182325","38.9385","-77.1134","45.7","1990-07-03","91","55","82"
"USC00182325","38.9385","-77.1134","45.7","1990-07-04","96","63","94"
"USC00182325","38.9385","-77.1134","45.7","1990-07-05","99","67","88"
"USC00182325","38.9385","-77.1134","45.7","1990-07-06","89","63","88"
"USC00182325","38.9385","-77.1134","45.7","1990-07-07","80","62","78"
"USC00182325","38.9385","-77.1134","45.7","1990-07-08","86","60","83"
"USC00182325","38.9385","-77.1134","45.7","1990-07-09","98","68","97"
"USC00182325","38.9385","-77.1134","45.7","1990-07-10","97","69","93"
"USC00182325","38.9385","-77.1134","45.7","1990-07-11","95","65","76"
"USC00182325","38.9385","-77.1134","45.7","1990-07-12","91","62","83"
"USC00182325","38.9385","-77.1134","45.7","1990-07-13","89","54","67"
"USC00182325","38.9385","-77.1134","45.7","1990-07-14","83","56","73"
"USC00182325","38.9385","-77.1134","45.7","1990-07-15","84","67","84"
"USC00182325","38.9385","-77.1134","45.7","1990-07-16","87","56","77"
"USC00182325","38.9385","-77.1134","45.7","1990-07-17","87","61","86"
"USC00182325","38.9385","-77.1134","45.7","1990-07-18","90","61","89"
"USC00182325","38.9385","-77.1134","45.7","1990-07-19","92","64","89"
"USC00182325","38.9385","-77.1134","45.7","1990-07-20","94","67","83"
"USC00182325","38.9385","-77.1134","45.7","1990-07-21","92","63","72"
"USC00182325","38.9385","-77.1134","45.7","1990-07-22","90","71","87"
"USC00182325","38.9385","-77.1134","45.7","1990-07-23","88","69","85"
"USC00182325","38.9385","-77.1134","45.7","1990-07-24","88","58","74"
"USC00182325","38.9385","-77.1134","45.7","1990-07-25","87","67","84"
"USC00182325","38.9385","-77.1134","45.7","1990-07-26","89","60","80"
"USC00182325","38.9385","-77.1134","45.7","1990-07-27","86","61","84"
"USC00182325","38.9385","-77.1134","45.7","1990-07-28","85","61","83"
"USC00182325","38.9385","-77.1134","45.7","1990-07-29","88","63","86"
"USC00182325","38.9385","-77.1134","45.7","1990-07-30","87","62","83"
"USC00182325","38.9385","-77.1134","45.7","1990-07-31","88","65","85"
"USC00182325","38.9385","-77.1134","45.7","1990-08-01","87","55","75"
"USC00182325","38.9385","-77.1134","45.7","1990-08-02","85","53","82"
"USC00182325","38.9385","-77.1134","45.7","1990-08-03","87","70","86"
"USC00182325","38.9385","-77.1134","45.7","1990-08-04","90","55","80"
"USC00182325","38.9385","-77.1134","45.7","1990-08-05","86","62","81"
"USC00182325","38.9385","-77.1134","45.7","1990-08-06","82","54","72"
"USC00182325","38.9385","-77.1134","45.7","1990-08-07","83","59","75"
"USC00182325","38.9385","-77.1134","45.7","1990-08-08","87","54","84"
"USC00182325","38.9385","-77.1134","45.7","1990-08-09","84","60","68"
"USC00182325","38.9385","-77.1134","45.7","1990-08-10","75","67","75"
"USC00182325","38.9385","-77.1134","45.7","1990-08-11","85","61","82"
"USC00182325","38.9385","-77.1134","45.7","1990-08-12","88","58","79"
"USC00182325","38.9385","-77.1134","45.7","1990-08-13","92","74","90"
"USC00182325","38.9385","-77.1134","45.7","1990-08-14","92","62","84"
"USC00182325","38.9385","-77.1134","45.7","1990-08-15","88","60","79"
"USC00182325","38.9385","-77.1134","45.7","1990-08-16","86","68","85"
"USC00182325","38.9385","-77.1134","45.7","1990-08-17","89","60","83"
"USC00182325","38.9385","-77.1134","45.7","1990-08-18","89","59","87"
"USC00182325","38.9385","-77.1134","45.7","1990-08-19","88","65","87"
"USC00182325","38.9385","-77.1134","45.7","1990-08-20","87","55","65"
"USC00182325","38.9385","-77.1134","45.7","1990-08-21","72","54","69"
"USC00182325","38.9385","-77.1134","45.7","1990-08-22","70","57","61"
"USC00182325","38.9385","-77.1134","45.7","1990-08-23","72","59","63"
"USC00182325","38.9385","-77.1134","45.7","1990-08-24","81","61","80"
"USC00182325","38.9385","-77.1134","45.7","1990-08-25","87","69","85"
"USC00182325","38.9385","-77.1134","45.7","1990-08-26","90","62","79"
"USC00182325","38.9385","-77.1134","45.7","1990-08-27","90","62","88"
"USC00182325","38.9385","-77.1134","45.7","1990-08-28","92","75","91"
"USC00182325","38.9385","-77.1134","45.7","1990-08-29","92","63","85"
"USC00182325","38.9385","-77.1134","45.7","1990-08-30","87","56","82"
"USC00182325","38.9385","-77.1134","45.7","1990-08-31","89","53","87"
"USC00182325","38.9385","-77.1134","45.7","1990-09-01","86","54","83"
"USC00182325","38.9385","-77.1134","45.7","1990-09-02","89","59","87"
"USC00182325","38.9385","-77.1134","45.7","1990-09-03","87","61","80"
"USC00182325","38.9385","-77.1134","45.7","1990-09-04","80","52","74"
"USC00182325","38.9385","-77.1134","45.7","1990-09-05","85","51","83"
"USC00182325","38.9385","-77.1134","45.7","1990-09-06","88","61","86"
"USC00182325","38.9385","-77.1134","45.7","1990-09-07","91","64","82"
"USC00182325","38.9385","-77.1134","45.7","1990-09-08","83","59","76"
"USC00182325","38.9385","-77.1134","45.7","1990-09-09","78","57","72"
"USC00182325","38.9385","-77.1134","45.7","1990-09-10","85","62","83"
"USC00182325","38.9385","-77.1134","45.7","1990-09-11","89","54","86"
"USC00182325","38.9385","-77.1134","45.7","1990-09-12","88","59","83"
"USC00182325","38.9385","-77.1134","45.7","1990-09-13","83","56","74"
"USC00182325","38.9385","-77.1134","45.7","1990-09-14","78","59","77"
"USC00182325","38.9385","-77.1134","45.7","1990-09-15","80","56","71"
"USC00182325","38.9385","-77.1134","45.7","1990-09-16","73","58","75"
"USC00182325","38.9385","-77.1134","45.7","1990-09-17","78","43","56"
"USC00182325","38.9385","-77.1134","45.7","1990-09-18","66","45","63"
"USC00182325","38.9385","-77.1134","45.7","1990-09-19","65","43","63"
"USC00182325","38.9385","-77.1134","45.7","1990-09-20","76","62","71"
"USC00182325","38.9385","-77.1134","45.7","1990-09-21","74","45","71"
"USC00182325","38.9385","-77.1134","45.7","1990-09-22","78","54","67"
"USC00182325","38.9385","-77.1134","45.7","1990-09-23","76","43","55"
"USC00182325","38.9385","-77.1134","45.7","1990-09-24","66","48","65"
"USC00182325","38.9385","-77.1134","45.7","1990-09-25","74","37","71"
"USC00182325","38.9385","-77.1134","45.7","1990-09-26","72","46","64"
"USC00182325","38.9385","-77.1134","45.7","1990-09-27","76","45","74"
"USC00182325","38.9385","-77.1134","45.7","1990-09-28","81","46","76"
"USC00182325","38.9385","-77.1134","45.7","1990-09-29","80","52","77"
"USC00182325","38.9385","-77.1134","45.7","1990-09-30","82","54","75"
"USC00182325","38.9385","-77.1134","45.7","1990-10-01","76","42","70"
"USC00182325","38.9385","-77.1134","45.7","1990-10-02","72","41","69"
"USC00182325","38.9385","-77.1134","45.7","1990-10-03","75","37","65"
"USC00182325","38.9385","-77.1134","45.7","1990-10-04","77","50","68"
"USC00182325","38.9385","-77.1134","45.7","1990-10-05","79","58","76"
"USC00182325","38.9385","-77.1134","45.7","1990-10-06","84","44","81"
"USC00182325","38.9385","-77.1134","45.7","1990-10-07","86","43","75"
"USC00182325","38.9385","-77.1134","45.7","1990-10-08","85","49","79"
"USC00182325","38.9385","-77.1134","45.7","1990-10-09","86","62","83"
"USC00182325","38.9385","-77.1134","45.7","1990-10-10","83","61","79"
"USC00182325","38.9385","-77.1134","45.7","1990-10-11","81","59","66"
"USC00182325","38.9385","-77.1134","45.7","1990-10-12","82","55","77"
"USC00182325","38.9385","-77.1134","45.7","1990-10-13","82","63","78"
"USC00182325","38.9385","-77.1134","45.7","1990-10-14","78","58","75"
"USC00182325","38.9385","-77.1134","45.7","1990-10-15","75","63","71"
"USC00182325","38.9385","-77.1134","45.7","1990-10-16","74","37","67"
"USC00182325","38.9385","-77.1134","45.7","1990-10-17","75","55","73"
"USC00182325","38.9385","-77.1134","45.7","1990-10-18","73","52","63"
"USC00182325","38.9385","-77.1134","45.7","1990-10-19","66","40","54"
"USC00182325","38.9385","-77.1134","45.7","1990-10-20","61","26","59"
"USC00182325","38.9385","-77.1134","45.7","1990-10-21","69","33","66"
"USC00182325","38.9385","-77.1134","45.7","1990-10-22","70","43","63"
"USC00182325","38.9385","-77.1134","45.7","1990-10-23","69","52","66"
"USC00182325","38.9385","-77.1134","45.7","1990-10-24","68","48","63"
"USC00182325","38.9385","-77.1134","45.7","1990-10-25","64","52","36"
"USC00182325","38.9385","-77.1134","45.7","1990-10-26","59","30","49"
"USC00182325","38.9385","-77.1134","45.7","1990-10-27","58","22","47"
"USC00182325","38.9385","-77.1134","45.7","1990-10-28","62","32","53"
"USC00182325","38.9385","-77.1134","45.7","1990-10-29","55","34","52"
"USC00182325","38.9385","-77.1134","45.7","1990-10-30","64","24","58"
"USC00182325","38.9385","-77.1134","45.7","1990-10-31","74","33","64"
"USC00182325","38.9385","-77.1134","45.7","1990-11-01","74","35","62"
"USC00182325","38.9385","-77.1134","45.7","1990-11-02","79","35","65"
"USC00182325","38.9385","-77.1134","45.7","1990-11-03","81","36","67"
"USC00182325","38.9385","-77.1134","45.7","1990-11-04","74","42","61"
"USC00182325","38.9385","-77.1134","45.7","1990-11-05","76","36","70"
"USC00182325","38.9385","-77.1134","45.7","1990-11-06","70","37","55"
"USC00182325","38.9385","-77.1134","45.7","1990-11-07","56","25","51"
"USC00182325","38.9385","-77.1134","45.7","1990-11-08","52","27","44"
"USC00182325","38.9385","-77.1134","45.7","1990-11-09","53","22","50"
"USC00182325","38.9385","-77.1134","45.7","1990-11-10","56","39","50"
"USC00182325","38.9385","-77.1134","45.7","1990-11-11","55","32","48"
"USC00182325","38.9385","-77.1134","45.7","1990-11-12","54","32","46"
"USC00182325","38.9385","-77.1134","45.7","1990-11-13","48","21","45"
"USC00182325","38.9385","-77.1134","45.7","1990-11-14","53","25","46"
"USC00182325","38.9385","-77.1134","45.7","1990-11-15","69","45","64"
"USC00182325","38.9385","-77.1134","45.7","1990-11-16","73","47","66"
"USC00182325","38.9385","-77.1134","45.7","1990-11-17","66","42","51"
"USC00182325","38.9385","-77.1134","45.7","1990-11-18","52","24","39"
"USC00182325","38.9385","-77.1134","45.7","1990-11-19","53","29","49"
"USC00182325","38.9385","-77.1134","45.7","1990-11-20","56","33","51"
"USC00182325","38.9385","-77.1134","45.7","1990-11-21","56","21","50"
"USC00182325","38.9385","-77.1134","45.7","1990-11-22","62","41","59"
"USC00182325","38.9385","-77.1134","45.7","1990-11-23","67","41","57"
"USC00182325","38.9385","-77.1134","45.7","1990-11-24","59","27","56"
"USC00182325","38.9385","-77.1134","45.7","1990-11-25","73","33","61"
"USC00182325","38.9385","-77.1134","45.7","1990-11-26","70","32","62"
"USC00182325","38.9385","-77.1134","45.7","1990-11-27","67","45","64"
"USC00182325","38.9385","-77.1134","45.7","1990-11-28","75","42","65"
"USC00182325","38.9385","-77.1134","45.7","1990-11-29","72","36","44"
"USC00182325","38.9385","-77.1134","45.7","1990-11-30","41","25","40"
"USC00182325","38.9385","-77.1134","45.7","1990-12-01","57","19","54"
"USC00182325","38.9385","-77.1134","45.7","1990-12-02","57","26","52"
"USC00182325","38.9385","-77.1134","45.7","1990-12-03","54","31","54"
"USC00182325","38.9385","-77.1134","45.7","1990-12-04","63","31","39"
"USC00182325","38.9385","-77.1134","45.7","1990-12-05","41","21","38"
"USC00182325","38.9385","-77.1134","45.7","1990-12-06","58","17","38"
"USC00182325","38.9385","-77.1134","45.7","1990-12-07","49","28","46"
"USC00182325","38.9385","-77.1134","45.7","1990-12-08","51","29","39"
"USC00182325","38.9385","-77.1134","45.7","1990-12-09","55","19","40"
"USC00182325","38.9385","-77.1134","45.7","1990-12-10","58","36","54"
"USC00182325","38.9385","-77.1134","45.7","1990-12-11","56","20","35"
"USC00182325","38.9385","-77.1134","45.7","1990-12-12","51","18","49"
"USC00182325","38.9385","-77.1134","45.7","1990-12-13","69","30","61"
"USC00182325","38.9385","-77.1134","45.7","1990-12-14","63","25","39"
"USC00182325","38.9385","-77.1134","45.7","1990-12-15","44","19","35"
"USC00182325","38.9385","-77.1134","45.7","1990-12-16","52","26","38"
"USC00182325","38.9385","-77.1134","45.7","1990-12-17","47","25","44"
"USC00182325","38.9385","-77.1134","45.7","1990-12-18","67","49","67"
"USC00182325","38.9385","-77.1134","45.7","1990-12-19","69","35","39"
"USC00182325","38.9385","-77.1134","45.7","1990-12-20","47","25","43"
"USC00182325","38.9385","-77.1134","45.7","1990-12-21","47","35","47"
"USC00182325","38.9385","-77.1134","45.7","1990-12-22","64","39","61"
"USC00182325","38.9385","-77.1134","45.7","1990-12-23","70","52","64"
"USC00182325","38.9385","-77.1134","45.7","1990-12-24","67","26","33"
"USC00182325","38.9385","-77.1134","45.7","1990-12-25","36","10","23"
"USC00182325","38.9385","-77.1134","45.7","1990-12-26","40","13","37"
"USC00182325","38.9385","-77.1134","45.7","1990-12-27","39","8","27"
"USC00182325","38.9385","-77.1134","45.7","1990-12-28","34","14","33"
"USC00182325","38.9385","-77.1134","45.7","1990-12-29","40","25","28"
"USC00182325","38.9385","-77.1134","45.7","1990-12-30","68","26","67"
"USC00182325","38.9385","-77.1134","45.7","1990-12-31","70","30","39"
"USC00182325","38.9385","-77.1134","45.7","1991-01-01","43","25","30"
"USC00182325","38.9385","-77.1134","45.7","1991-01-02","53","15","46"
"USC00182325","38.9385","-77.1134","45.7","1991-01-03","41","20","40"
"USC00182325","38.9385","-77.1134","45.7","1991-01-04","41","17","36"
"USC00182325","38.9385","-77.1134","45.7","1991-01-05","44","14","42"
"USC00182325","38.9385","-77.1134","45.7","1991-01-06","46","25","44"
"USC00182325","38.9385","-77.1134","45.7","1991-01-07","45","25","33"
"USC00182325","38.9385","-77.1134","45.7","1991-01-08","34","10","29"
"USC00182325","38.9385","-77.1134","45.7","1991-01-09","41","21","30"
"USC00182325","38.9385","-77.1134","45.7","1991-01-10","44","22","41"
"USC00182325","38.9385","-77.1134","45.7","1991-01-11","43","32","34"
"USC00182325","38.9385","-77.1134","45.7","1991-01-12","38","25","37"
"USC00182325","38.9385","-77.1134","45.7","1991-01-13","40","24","35"
"USC00182325","38.9385","-77.1134","45.7","1991-01-14","44","13","43"
"USC00182325","38.9385","-77.1134","45.7","1991-01-15","59","20","52"
"USC00182325","38.9385","-77.1134","45.7","1991-01-16","53","29","48"
"USC00182325","38.9385","-77.1134","45.7","1991-01-17","48","26","45"
"USC00182325","38.9385","-77.1134","45.7","1991-01-18","57","32","52"
"USC00182325","38.9385","-77.1134","45.7","1991-01-19","58","29","45"
"USC00182325","38.9385","-77.1134","45.7","1991-01-20","52","14","34"
"USC00182325","38.9385","-77.1134","45.7","1991-01-21","48","20","36"
"USC00182325","38.9385","-77.1134","45.7","1991-01-22","34","6","23"
"USC00182325","38.9385","-77.1134","45.7","1991-01-23","41","6","40"
"USC00182325","38.9385","-77.1134","45.7","1991-01-24","45","20","40"
"USC00182325","38.9385","-77.1134","45.7","1991-01-25","41","9","29"
"USC00182325","38.9385","-77.1134","45.7","1991-01-26","41","20","40"
"USC00182325","38.9385","-77.1134","45.7","1991-01-27","47","17","45"
"USC00182325","38.9385","-77.1134","45.7","1991-01-28","56","29","43"
"USC00182325","38.9385","-77.1134","45.7","1991-01-29","57","20","54"
"USC00182325","38.9385","-77.1134","45.7","1991-01-30","57","36","55"
"USC00182325","38.9385","-77.1134","45.7","1991-01-31","56","28","29"
"USC00182325","38.9385","-77.1134","45.7","1991-02-01","45","12","42"
"USC00182325","38.9385","-77.1134","45.7","1991-02-02","59","25","54"
"USC00182325","38.9385","-77.1134","45.7","1991-02-03","67","19","62"
"USC00182325","38.9385","-77.1134","45.7","1991-02-04","70","19","60"
"USC00182325","38.9385","-77.1134","45.7","1991-02-05","74","24","66"
"USC00182325","38.9385","-77.1134","45.7","1991-02-06","67","42","54"
"USC00182325","38.9385","-77.1134","45.7","1991-02-07","55","53","52"
"USC00182325","38.9385","-77.1134","45.7","1991-02-08","54","36","39"
"USC00182325","38.9385","-77.1134","45.7","1991-02-09","54","25","51"
